Date,Open,High,Low,Close,Volume
2019-04-18,25312.36242934037,25810.30637360532,24767.778541817446,25709.36128233671,17494
2019-04-19,28412.841967961114,28941.760335272986,28085.067661356865,29599.10826106984,29750
2019-04-20,32382.794038865482,32764.90168973565,31954.839545932988,32946.62559281667,29887
2019-04-21,26237.131730492252,26715.164785257155,25695.995967377108,26884.765241094603,30826
2019-04-22,30880.673796499887,31441.626401020745,30339.635468821198,31115.88691594519,16180
2019-04-23,25930.254586129784,26274.71721274566,25308.787908116494,24727.730530450102,12559
2019-04-24,31399.28994730058,31919.37445661215,30913.77662281519,30563.556722795583,13971
2019-04-25,29893.07555310755,30403.154660372027,29352.493144440166,30256.976193638624,45725
2019-04-26,25154.604552283472,25658.733297842216,24652.967128090342,25145.853310715403,28113
2019-04-27,33494.21806337152,34097.93395323734,33092.91233702168,33846.09237254978,22951
2019-04-28,27796.225269605853,28329.669121090705,27521.804402715326,29137.364003881114,35617
2019-04-29,27569.242688956856,28217.0498787925,27026.14171974385,28150.071488340323,42794
2019-04-30,30601.70759169283,31002.348640133427,30084.312870851547,31608.816556287085,12583
2019-05-01,33445.91204828615,33959.50450500798,33007.72955249617,33521.657159862734,35628
2019-05-02,26952.53454306481,27460.9812217038,26614.451848716395,26306.762001077255,36250
2019-05-03,30185.039549543915,30578.11410016841,29622.065598103043,30138.746622172443,13055
2019-05-04,31286.44950099172,31882.079001200855,30813.041508411276,30642.64805001641,16801
2019-05-05,32079.31682178943,32811.78415237471,31523.629349552615,33325.95278720739,44426
2019-05-06,30529.324665831675,31027.62405838329,29842.9198127905,31161.63752706005,46719
2019-05-07,28898.91648275003,29449.418591577407,28613.059570782003,29315.326480052656,33840
2019-05-08,27517.22933805384,28025.68118563537,27087.189418924077,28505.983899836323,19933
2019-05-09,30258.431649139126,30687.073182148408,29779.369210470315,28642.386517520546,41979
2019-05-10,26783.58296404318,27101.50693626298,26138.100346628515,27254.09332511731,14137
2019-05-11,21235.94854951618,21665.371201206643,20899.588851436827,20187.43192207268,21423
2019-05-12,31309.679412473004,31670.48357437783,30616.093309904943,31303.874853700476,34315
2019-05-13,32711.804523258586,33382.2147310645,32198.218933101958,32462.438449284815,44482
2019-05-14,22911.202693374486,23399.691723982163,22420.80275954787,23440.591983052043,46115
2019-05-15,26970.80788587019,27436.21595296547,26490.61386219208,27153.357717038954,44754
2019-05-16,31857.462783015595,32446.378165494374,31401.0890862336,32933.556521905026,46312
2019-05-17,36172.4864091351,36560.311298849505,35567.67473320818,35690.96868038901,33363
2019-05-18,30062.381123026225,30485.69471922577,29669.23319843447,30629.67263473285,27085
2019-05-19,27815.991176312597,28322.79840323746,27281.44975814821,27945.769749831663,46554
2019-05-20,29451.31067668548,30054.18757582783,28989.728843256176,28143.07846062824,24415
2019-05-21,34124.629257444554,34674.79776196143,33700.84260229596,33389.73609062613,31398
2019-05-22,28062.107462626394,28586.939976877984,27303.509945058006,27942.20503580866,42691
2019-05-23,27602.42398004924,28110.23575357284,27060.518906573892,28492.257939962623,16659
2019-05-24,28551.769433453905,29091.79301900658,27990.44287898779,28922.747879499595,30644
2019-05-25,27140.014175223863,27660.17946573679,26526.236497157,26206.013516119292,13044
2019-05-26,30368.010947984385,30765.013720506693,30010.14594251624,30255.757965546658,13883
2019-05-27,34874.03537540868,35378.643297571994,34198.80618449648,36488.2805344431,41712
2019-05-28,30969.237819348087,31361.868953456313,30720.133537197595,31058.216487220772,29324
2019-05-29,29242.939493621136,29751.04774791122,28819.816134624987,28981.07903356322,31545
2019-05-30,29124.56619325337,29576.501399104545,28670.46936057126,29517.957905858348,28204
2019-05-31,25310.427573910027,26064.365736188312,24752.255237412977,25921.142037575602,33268
2019-06-01,32649.329331441477,33145.3398930663,32127.45750482733,32284.394653457428,25762
2019-06-02,29766.488408961595,30126.064452335435,29283.169883031434,30168.548228458745,38371
2019-06-03,29458.560259228125,29945.14223816043,28959.759993690895,29195.448661891478,28847
2019-06-04,39579.322703534584,40131.25857809837,39177.12500588684,40154.78478499813,46139
2019-06-05,30896.258725097057,31563.59511971231,30545.981964545474,31032.013251474084,20116
2019-06-06,27744.62684971445,28185.681609720577,27171.97568748084,28130.20111135676,40125
2019-06-07,28720.92721138337,29062.684413981005,28151.55660012975,28113.580374449364,41404
2019-06-08,33445.33712759026,34027.02082873336,32786.88769007455,32788.30802033198,38436
2019-06-09,30339.811231613294,30701.75136102333,29918.812941294815,31096.20907534081,12788
2019-06-10,25685.1660650479,26141.55052089715,25115.88454401781,25621.648959939503,42149
2019-06-11,32757.68680372561,33231.924755174514,32286.057476562084,32985.7145974051,14125
2019-06-12,27995.567743383017,28488.604398053005,27376.52024486367,27750.451401713803,13606
2019-06-13,35619.89332865264,36188.809774360074,35017.697050984825,36338.87474786355,42988
2019-06-14,33240.14419714395,33671.78076891531,32719.023257221503,32753.896213120224,31306
2019-06-15,28658.034313023745,29130.661387807068,28191.987328690342,28549.553321103038,20833
2019-06-16,33843.04908520534,34341.6220499104,33246.95586734451,34471.84333536785,31997
2019-06-17,30203.56653158221,30718.52632733409,29638.876079256555,31141.940690913623,43521
2019-06-18,32558.32102536666,33068.10374283745,32126.765065575277,32139.313592545313,39948
2019-06-19,31454.198451883425,31997.799029405684,31086.97831923137,33021.94563744813,17488
2019-06-20,27460.93003502738,28045.313985991554,26989.78332509556,27711.523389982274,49974
2019-06-21,28069.350503047615,28608.613914612713,27417.809121512793,27235.007893600625,17938
2019-06-22,33089.882452743484,33635.24100509441,32475.23373687018,33385.12409161546,48726
2019-06-23,28995.67400368038,29337.45168700573,28606.906750647435,28689.274632093613,25770
2019-06-24,28789.054610274008,29294.077380190578,28405.830351864,29136.30940002055,16635
2019-06-25,27134.63226195194,27682.5830167521,26507.163876983992,27100.34726382367,18629
2019-06-26,31270.797196780382,31843.691316237426,30884.360787256166,31330.216148932497,41668
2019-06-27,36187.57475772944,36618.33968030606,35636.64522536524,35458.300056460525,31487
2019-06-28,26797.40125723718,27231.497329748316,26359.008378770814,27589.450241810267,22869
2019-06-29,30072.658370018275,30515.248302489916,29410.953877566106,29147.75647629745,19219
2019-06-30,34236.66166624629,34790.303056235425,33813.70414616008,33349.6497499223,26673
2019-07-01,29761.075826262855,30364.463931755276,29146.73967324227,30054.964105580846,26763
2019-07-02,31357.1153887492,31816.36937802004,30838.629523343163,32639.390786491575,21043
2019-07-03,26812.81941555936,27403.615646922066,26287.59993013593,26530.74493790783,19570
2019-07-04,31284.921291622944,31797.269272539404,30981.952149758086,31845.699149786116,16886
2019-07-05,29438.567204986353,29926.13862727011,29158.858540306926,30297.23934647719,11958
2019-07-06,32957.18998703959,33436.05156405779,32479.246581066316,33608.937536874844,34641
2019-07-07,33562.158154694254,34136.81929115447,33037.46754835259,33313.19152335531,12183
2019-07-08,37768.69092605584,38301.24870773454,37381.21070882961,36895.85355230058,39070
2019-07-09,31738.899519640727,32466.482062405492,31347.76886068836,29972.86146710364,13774
2019-07-10,30977.3889497465,31392.166485446767,30421.241686763886,30767.116550176583,39018
2019-07-11,30583.152904732007,31134.963074935004,30026.867456686294,31525.622799581746,30303
2019-07-12,28940.501121567933,29387.581020586782,28454.275227606726,28041.168333758385,24272
2019-07-13,31015.451530385075,31428.522831686212,30437.43135826647,31575.61940840009,32586
2019-07-14,29113.79576958291,29612.70905587941,28731.215999154923,28353.67374554141,43545
2019-07-15,30505.382928808842,31019.118176749544,30040.976420517538,30590.24098991831,12566
2019-07-16,33952.79260682388,34744.60996232989,33288.004846245516,34519.0258981479,20953
2019-07-17,26980.372304161076,27461.957722592757,26473.540091167095,26452.775954690333,41696
2019-07-18,33419.63568338714,33806.61781043867,32907.00443192844,33556.023427944674,17404
2019-07-19,33951.3452020196,34478.64627376904,33220.75054342282,33619.27213263934,42846
2019-07-20,29645.794419026763,29938.330415272125,29285.72863561164,30209.913346177305,11581
2019-07-21,23634.435302974216,24125.239624713788,23054.792266310003,23822.689037761927,24066
2019-07-22,28176.5340387167,28678.136566946217,27510.135410735893,28221.740178260115,17839
2019-07-23,33890.98363968333,34470.44367797785,33423.46943233318,35137.66360779691,44930
2019-07-24,29931.395813103354,30528.75803804614,29345.43273441787,30461.240726997996,32129
2019-07-25,27002.093303115267,27451.736341224496,26600.295252836357,26449.811810214236,40845
2019-07-26,28485.675236315346,28970.613834852353,28054.34847587208,28416.984115677136,23913
2019-07-27,32521.86007951366,32945.24799645259,31983.363437908894,32461.14105144993,10964
2019-07-28,31640.200704604136,32027.394449123367,31060.344037293078,31704.456362704306,20739
2019-07-29,29283.20370249092,29814.19318042898,28671.110051250293,31302.811123776915,12673
2019-07-30,28899.526764555936,29272.168209696276,28242.563905861985,29196.208278724735,48061
2019-07-31,28824.725552868535,29283.26286281135,28331.47020872405,27196.003496784713,41171
2019-08-01,27232.76944650449,27633.25205051457,26613.40827098723,26798.53026913092,33643
2019-08-02,34846.12706840833,35401.095387037356,34380.357552753245,33300.229398411684,44486
2019-08-03,29033.03859236598,29713.18160229263,28442.829461207155,28769.19998672931,20624
2019-08-04,33651.47556247649,34021.316764196155,33130.72668269127,32061.627378695346,11228
2019-08-05,34563.94815576736,34878.6463074776,34019.380365059165,33866.67577891261,44608
2019-08-06,32994.93269444388,33482.444005908874,32452.581907041676,31778.355470736584,26920
2019-08-07,28705.139061845854,29206.70884144163,28365.609562825633,29012.467204219836,29689
2019-08-08,31211.19027100983,31733.05620168556,30823.602456895907,31211.621761112932,17124
2019-08-09,29927.41318082725,30382.781129303818,29417.1590368455,30169.783026826237,41339
2019-08-10,27288.894417809614,27768.83048792707,26957.62232577373,27205.253306954794,17587
2019-08-11,30973.077845164808,31509.828886218867,30389.956734844833,29857.639645001273,13527
2019-08-12,26462.880626520593,27066.923715785077,25875.72502989178,26873.69772192438,43067
2019-08-13,33563.03816538469,33867.53328835286,33030.32111009691,35100.81781360025,13963
2019-08-14,28606.148108104822,29069.254164201677,28218.261509380616,28933.51817099006,47455
2019-08-15,30603.478967618517,31124.859847012624,29965.465073731666,30262.739288164463,46939
2019-08-16,30849.863614638427,31258.06600417735,30146.14255066659,29707.40987375407,30243
2019-08-17,29223.28507888777,29896.4020420645,28708.577396143173,28496.831502279798,42693
2019-08-18,31760.081404425822,32196.54041640295,31209.027866580698,32122.51312968347,13695
2019-08-19,28575.289030132426,29071.159761431696,28055.115164652823,29433.783451571926,19112
2019-08-20,32613.891892371732,33169.49410205596,32060.85497347185,32822.58483214931,42059
2019-08-21,25962.060959259754,26402.932480379564,25474.016834922393,26601.97079102454,17242
2019-08-22,30379.138738639234,30694.481433858793,29882.595162623613,30945.28133386103,19941
2019-08-23,35816.78699717485,36273.9215444832,35226.215237125114,36222.01451028359,30001
2019-08-24,26999.006026183277,27601.95008177598,26264.443609993632,26472.22714997427,12700
2019-08-25,27966.765088425447,28433.075575746934,27606.77221186562,28105.90389800557,28085
2019-08-26,31541.723548976744,31957.080118830847,31052.10479741704,30863.021305871032,23339
2019-08-27,30538.745345818796,31131.31256676907,30156.791394342003,30552.688508185278,25834
2019-08-28,31051.89029782068,31518.812808218372,30392.68780796307,31316.581122674208,21084
2019-08-29,31467.561390442992,31916.54530907797,31026.33518737498,32810.588436352475,39543
2019-08-30,31904.16440568531,32419.110014651644,31548.48448506389,30856.378826191205,45930
2019-08-31,33329.09952586867,33906.174546830545,32765.28082598381,33714.305630661715,41902
2019-09-01,31229.455970785537,31967.62732395879,30555.024859311226,32414.445244084414,39044
2019-09-02,29276.227036144373,29858.950646910114,28709.867249288298,29883.30524881541,23137
2019-09-03,32017.721103608194,32633.70510024703,31497.24131588,32684.077457868225,44905
2019-09-04,35699.64580468565,36149.04918478686,35158.73171240805,36169.801726179896,15948
2019-09-05,29602.09876085228,29999.51195025533,28960.614694569726,30640.766352672614,42567
2019-09-06,27076.412085988075,27582.645220949988,26663.83201298949,26206.429551498182,41189
2019-09-07,33321.24200786092,33831.95899938688,32832.426718269555,32212.500675084724,41871
2019-09-08,29638.856508139204,30031.005234002743,29184.125522990158,29633.789195767,28189
2019-09-09,23481.99136195789,23964.46190896749,23098.777892687063,21753.061679100523,32797
2019-09-10,32542.265031451265,33082.19679162318,32075.102557392944,33526.781674793674,13569
2019-09-11,28394.015442138232,28930.05478164004,27783.243332539987,29370.587598534585,36012
2019-09-12,29728.400153087518,30278.828938425944,29171.739938248244,29381.719709019897,22977
2019-09-13,30995.940991707044,31525.03746472079,30431.509941696226,30699.324514378637,42049
2019-09-14,30571.4990393372,31020.798173410192,30056.851478171866,30513.62105921666,31694
2019-09-15,32128.35545141712,32576.965388752236,31576.02307314426,32169.971971768817,43224
2019-09-16,28693.54088829047,29073.645748491082,28273.59992252528,28795.280023645897,26832
2019-09-17,31539.317394528247,32217.794898446755,31070.26838312097,31985.90308003089,42835
2019-09-18,29221.35996724825,29722.705003710176,28702.15954355138,29083.258884841467,11862
2019-09-19,32216.43144266251,32693.946137083025,31688.67985677432,32970.98608544475,28186
2019-09-20,31846.10245203916,32253.223243893914,31314.083666546972,32202.8606737394,39545
2019-09-21,27193.683893866215,27987.24968409899,26707.517422067853,26708.113137168108,18319
2019-09-22,33257.946348525096,33650.613545302804,32795.68868863813,34326.03648276837,48663
2019-09-23,28392.109664657855,28849.22487209725,27576.332536353424,27305.504075759865,38401
2019-09-24,32424.173394843434,32965.75707847204,31833.494667550192,32350.440746186254,42228
2019-09-25,31101.86194020402,31661.88323677845,30560.54719260876,31875.395861064393,22202
2019-09-26,35514.551030385366,36110.34423590694,35037.871880206,34936.09254645565,48283
2019-09-27,29329.602052884442,30010.362903661367,28874.72393557883,29577.246570298164,30122
2019-09-28,28952.04961164541,29502.66537719148,28465.129671018105,29386.721289244648,43135
2019-09-29,29941.741182336802,30336.138102340134,29412.458297978133,29253.322087951812,32585
2019-09-30,29090.460651497175,29564.766138984996,28778.504205903482,29032.478475821947,24897
2019-10-01,32399.82570582615,32930.60894307754,32056.76466536362,32274.622641658785,31291
2019-10-02,25151.068174690237,25857.89077884082,24714.756413584135,24709.6778932244,42826
2019-10-03,26838.952742560938,27199.172194718507,26318.23879888308,28680.292624201556,18294
2019-10-04,26796.591235262422,27416.848885784944,26320.518549977605,26186.10615250604,14507
2019-10-05,32850.92277592073,33368.91421287537,32203.110653310778,33654.86701117503,38854
2019-10-06,35131.84011774578,35715.62317126873,34780.07979644535,34817.599304240866,25475
2019-10-07,29686.652344387585,30176.452872723992,29261.78689134792,28817.34339327936,24334
2019-10-08,29493.53483042997,29909.29156741734,28841.525656330858,29575.786224954023,28830
2019-10-09,30210.156489339544,30785.243767279677,29697.04455687203,30729.431196849546,37278
2019-10-10,33485.63490782457,34051.07801053513,32897.150649544456,34222.04256787711,28749
2019-10-11,27217.940597428278,27815.14629400225,26512.81590310133,28467.752685952335,40511
2019-10-12,30715.106948204357,31213.776484666494,30284.487389994538,33071.303980152436,47469
2019-10-13,32925.59288934729,33365.6106870153,32435.52432312649,33126.00425235177,35072
2019-10-14,31503.282509819535,31847.40381031715,31030.525199912623,30972.808770759224,41146
2019-10-15,30568.74484979623,31150.68217661017,30264.204150244557,30931.04431123214,21057
2019-10-16,33003.13827770142,33545.52722594582,32534.17795807702,32790.16791737623,36427
2019-10-17,21890.30312100229,22293.724857715893,21302.196902264222,22631.076024884074,21036
2019-10-18,32033.625958592722,32479.76859126306,31479.5670044115,30995.894521500144,24060
2019-10-19,28037.772950617727,28491.097069422583,27475.864633678928,29932.44058453808,23607
2019-10-20,24508.10130943063,24859.80286623239,24045.65220749458,25192.93978525104,45102
2019-10-21,31533.607798574943,31951.83955891443,31099.217522175506,30186.40458433801,34074
2019-10-22,34120.975635488874,34507.59259980824,33494.05006829901,33553.75251363689,29773
2019-10-23,29587.654456116925,30046.40655492813,29137.386170752692,30240.519291408076,42970
2019-10-24,32858.623641608814,33284.75389177586,32329.215437729494,33799.69888654598,42998
2019-10-25,34836.83477396594,35174.13428187926,34320.501305898186,33819.04467218037,38210
2019-10-26,33944.743360752145,34647.00238380909,33298.571659126435,34515.164041098506,21683
2019-10-27,34919.89358811418,35545.1476612171,34322.75235234694,33362.02168998464,12962
2019-10-28,32226.382473215675,32648.480531063677,31855.908335282387,32154.913780838837,45095
2019-10-29,30226.30091670478,30753.54305637014,29845.05623338228,31115.938390387342,40000
2019-10-30,25194.102564308494,25735.849073290625,24636.21158250158,24752.88998022611,39137
2019-10-31,29261.812535610155,29880.921121087504,28768.246300348073,28056.274696299744,45552
2019-11-01,27470.260214051425,27888.399711385417,27015.777392446802,27587.23205115347,43571
2019-11-02,36512.82815249344,37122.03883089169,35911.265364094,36029.05305918506,49164
2019-11-03,29472.34256270299,29917.552032282296,28953.596624494097,29975.989255555658,26559
2019-11-04,30369.614420353457,30736.028179936595,29864.368681664513,29661.353274579007,15691
2019-11-05,31654.4561281214,32226.86978405285,31076.473264045897,31036.34661639892,13532
2019-11-06,30130.80733911736,30759.883181529603,29668.318238611715,28514.005482416367,30733
2019-11-07,35085.15312129226,35843.94401864533,34428.301222745,35221.108890133444,27927
2019-11-08,28132.051914796644,28512.079388287624,27710.856677119944,28003.327964175365,23482
2019-11-09,30583.822365711727,31153.714334219807,30018.129459077518,29633.11462911967,36681
2019-11-10,27772.588242905855,28231.608118526503,27129.20495903987,27927.627213919528,15456
2019-11-11,26039.932466337883,26618.268337390287,25677.662015265094,26861.588706853196,13413
2019-11-12,28164.692727284142,28517.643772161016,27699.026244869387,27992.23837254898,17085
2019-11-13,29888.889608854763,30262.612631284905,29274.668869566205,30103.423168712343,37937
2019-11-14,28712.09332644822,29134.50584413157,28096.368871675117,28930.74232611635,30563
2019-11-15,27922.737060378433,28430.63346494524,27439.886620417255,26959.273198635266,19332
2019-11-16,25781.0476089845,26216.939482330665,25354.514718352184,27426.316265550577,47575
2019-11-17,29750.683282113914,30316.588716505255,29155.08969988084,29374.003418016087,17386
2019-11-18,25485.838877906994,26088.528339732784,24867.483967648834,26010.731839395212,36337
2019-11-19,32280.167891068806,32840.125645193344,31896.634225920046,32895.540112852046,44708
2019-11-20,30247.31925880351,30909.198022769597,29867.710623700146,30135.643157110906,39572
2019-11-21,25627.34550160521,26168.928164550744,25104.81983340685,26112.78152165292,43424
2019-11-22,29072.37276885041,29450.683097816396,28509.436705507524,29269.028146303524,45271
2019-11-23,27743.53078322825,28379.868434582084,27273.437691751253,26609.418977446323,21030
2019-11-24,30957.523531257542,31397.00790769694,30389.59414925931,30691.70537025747,23138
2019-11-25,34021.351338069435,34612.39318803799,33592.364998753175,33531.31061618619,25646
2019-11-26,24374.482591062766,25031.856012718275,24085.95195097014,24005.086557985866,38812
2019-11-27,30345.078237442252,30890.747038515292,29887.46834467551,29301.87569517294,33422
2019-11-28,29519.601613300078,29869.985731983612,29013.278398648767,30420.7485866969,20645
2019-11-29,32014.020229351398,32422.199012700417,31541.60422534104,33295.614353042125,24628
2019-11-30,30639.589884713067,31271.86433140158,30255.450211079016,31421.992265511795,34486
2019-12-01,27744.092004783543,28227.17973621926,27425.656902371426,28760.515384101258,32409
2019-12-02,29042.838193000145,29550.795546494362,28594.247073436934,28767.13032339362,49266
2019-12-03,27611.922429589533,28187.804871205895,27022.15685242456,27102.916961600702,32732
2019-12-04,33228.021415795796,33797.65370200383,32602.401671854426,32605.151778346426,29425
2019-12-05,30063.934946015826,30591.814927254374,29445.163607601982,30579.186884381605,22195
2019-12-06,35703.57205725902,36182.70522013697,35285.163010773875,35885.22249977434,28722
2019-12-07,29818.017558556137,30286.750713982903,29433.388190919173,29756.240189277396,26494
2019-12-08,27874.779699268613,28460.569581797747,27325.116237770624,28910.89853462489,31571
2019-12-09,25458.85682216152,26014.2137752683,24895.346821001727,25782.809905213795,44486
2019-12-10,24590.580971232164,25064.850971170385,24050.564010712114,23919.654861215695,32900
2019-12-11,25247.59217098353,25855.803402282843,24948.99849840731,24702.865107674974,10125
2019-12-12,30801.37995303445,31288.47654152147,30388.0684115228,31346.974592437768,29318
2019-12-13,31526.1750696898,31941.008852256364,31029.1439487184,32359.561351813478,48685
2019-12-14,25256.4278939036,25680.530824013265,24707.706074440557,25697.77207970838,17590
2019-12-15,32685.114942228345,33087.24085859737,32108.384205968097,34202.62594052601,44850
2019-12-16,28550.81684494968,29023.575843289313,28036.391492721476,29858.822577534815,22134
2019-12-17,30440.37903595665,31063.751463790268,29907.300655302824,30793.20770383726,35230
2019-12-18,34836.661884766276,35256.15236666323,34328.17533893017,34165.79735718107,25058
2019-12-19,32690.517947596596,33209.365523698405,32121.95601017475,31642.52793821118,24301
2019-12-20,29194.408056282504,29628.739121719762,28663.121491133414,28884.502660270733,47861
2019-12-21,27326.423323754138,27800.392419626995,26819.84955774941,27928.994080887063,37039
2019-12-22,23544.553796012086,23893.54967481356,23071.390675925824,25005.871459461636,10284
2019-12-23,27842.54004227274,28320.486219357084,27334.410899768493,28176.497669801378,48334
2019-12-24,29366.60928351692,29847.238745536422,28818.15014563299,30301.587518901906,28658
2019-12-25,27038.46141854645,27592.49021295002,26511.713879656643,26842.215429596206,38443
2019-12-26,29606.229098723084,30128.55719004862,29068.14645688856,30104.444398905125,13972
2019-12-27,30230.555648876303,30610.7164363811,29596.283462741183,30889.24111245804,36167
2019-12-28,29325.432054575766,29933.85187898012,28798.915662301108,27741.756633893743,23679
2019-12-29,28049.992257529622,28571.02256155182,27614.892109576936,27719.241215628415,39519
2019-12-30,30505.964015900183,31025.803367617933,29917.603337300767,31265.72432332248,35704
2019-12-31,31325.821948708228,31824.903713369713,30962.441782475118,31545.39661721748,46881
2020-01-01,26728.802767671463,27177.02702294924,26336.94410574539,25771.590729150717,41948
2020-01-02,34232.79713923881,34754.57737321369,33699.21241276681,32288.69923865693,24378
2020-01-03,29704.235603147215,30251.794446740074,29152.595936368558,29411.61100690561,20328
2020-01-04,30056.548868834543,30381.859299699987,29681.05399118494,29999.28031451944,34732
2020-01-05,32124.643269769673,32570.767186035064,31662.925017868347,31417.504909906995,27673
2020-01-06,30699.648393790507,31174.15369675015,30260.256777012473,30814.1163434129,20373
2020-01-07,32859.40990173974,33385.026962309166,32408.0775340279,33264.51929952605,15720
2020-01-08,30861.372495605472,31480.703596198186,30267.012717978178,31397.922232186458,15153
2020-01-09,28162.687876078686,28585.513794619008,27592.03732972396,26277.95273613283,16226
2020-01-10,31084.510575618304,31534.71439093652,30586.422793603673,30033.082497371808,12976
2020-01-11,26568.821378038014,27017.567966973358,26123.417570749505,26325.123259354226,48019
2020-01-12,30325.679117329568,30745.526358319115,29960.64408435158,30783.417622159537,46267
2020-01-13,29900.31002806662,30365.591378555393,29258.29153418842,30291.697238906647,29297
2020-01-14,29375.64942818238,29952.729650181176,28816.438038153887,29753.14538648372,26587
2020-01-15,29614.38746568321,30009.003916146776,29185.054376090524,29307.653112108062,28206
2020-01-16,24354.452863507082,24897.23430302237,23782.492913744594,24092.346113659114,35935
2020-01-17,28353.825276777116,28683.63505377528,27860.847638834577,27771.161862039724,39633
2020-01-18,30278.534703423345,30722.400903779126,29807.24565390958,30893.090005908023,20736
2020-01-19,30479.5691759922,30946.620245970404,29936.04802316324,29743.17814580054,16971
2020-01-20,26916.974577222125,27584.46054451353,26491.124402213398,27597.00369337378,19507
2020-01-21,33797.123522594105,34269.64329211884,33331.49917454512,33963.406113104225,35724
2020-01-22,27401.475455356496,27681.351108011404,26889.329348936542,27365.439872592375,32166
2020-01-23,32908.37160158021,33208.48271089409,32458.316720868734,32383.00328175904,23158
2020-01-24,31281.583085615053,31784.986044249723,30714.674564588302,30197.149596683754,35774
2020-01-25,28061.31807046859,28622.695156047583,27374.411420100765,27543.195865366153,21108
2020-01-26,35325.93267782853,35863.478263591256,34901.36249108925,35061.92718292862,22077
2020-01-27,26419.08950473056,26935.84651531066,26085.602034360963,24523.87005546556,14175
2020-01-28,32757.462520830006,33373.688480580575,32457.636537577633,32599.578396562276,45627
2020-01-29,33001.74695412893,33447.78783205522,32516.79376827843,33741.232848549735,12962
2020-01-30,27988.139372770067,28577.63042837275,27554.455831782685,28441.913697117165,23616
2020-01-31,34177.39590019298,34514.19441169034,33656.60985008627,33780.43119959978,42253
2020-02-01,29249.860456203143,29659.365672909338,28736.600689000534,29287.409494935324,27751
2020-02-02,30866.080887839573,31185.376748346393,30526.40257250098,30421.149232301974,15210
2020-02-03,30780.965516313663,31253.480986246683,30462.453899261804,30899.97410298222,42390
2020-02-04,29597.073775588357,30092.447653861724,29067.480451553747,30829.160034583583,45677
2020-02-05,32432.424819479347,32943.834968702,31918.88193600735,33207.223861579245,46173
2020-02-06,32380.466161656637,32886.65449694535,31923.047961493292,32797.10160621084,25993
2020-02-07,24754.404080285458,25161.648747204286,24420.118438798687,24360.096150378482,36859
2020-02-08,33913.02072863446,34393.99664419314,33365.881602357964,34512.97144299033,30878
2020-02-09,25012.524035892977,25362.779369032403,24385.334081350582,23663.022474794536,24923
2020-02-10,33097.638613024974,33733.961510538196,32569.840369003083,32895.75582743226,43588
2020-02-11,33380.11541048275,33849.752803192954,32964.86279953926,33847.08454634191,37100
2020-02-12,26727.100709354407,27178.212097450036,26222.64549279729,27319.437680592608,34086
2020-02-13,28767.557136136245,29426.451168980653,28404.168544229615,29303.464728308838,42571
2020-02-14,26682.885994542194,27058.66134118727,26077.089923158313,26918.75054590995,21017
2020-02-15,29355.236909133793,29742.678197730595,28847.05247568084,29198.656925866686,47221
2020-02-16,29075.897147442774,29466.27511495592,28752.7128386181,29506.277923303966,29513
2020-02-17,32338.98159680802,32832.19445863807,31869.04903285239,31576.69276433898,24860
2020-02-18,33930.92623835883,34474.08940132259,33384.596087335405,33255.18442772423,18086
2020-02-19,34187.051432369866,34761.01897918165,33720.35619446742,34236.43917353811,28050
2020-02-20,28313.495920265093,29070.695452014592,27841.08549240911,28452.05403443209,29784
2020-02-21,29372.334378766416,29647.39113334634,28994.774599471144,27911.8422359147,21774
2020-02-22,24949.68542333715,25510.55898224959,24393.031324628984,25313.802528096763,44968
2020-02-23,27582.389800511435,28026.67674325421,27147.23672051335,28200.57250284695,22142
2020-02-24,32894.55489929237,33335.913384403495,32610.199436992876,32832.72670931934,33007
2020-02-25,34846.74847064469,35284.7712578193,34383.874207711735,36746.321497271885,35158
2020-02-26,26296.953384360233,26706.076417279437,25698.838412803198,25750.605299308085,16051
2020-02-27,28222.607222541315,28891.05970600166,27761.30016720131,27933.73749183182,41576
2020-02-28,29920.78272912322,30505.01246182461,29246.98423061087,29604.729204221454,14115
2020-02-29,30840.48347645882,31342.803074314557,30297.586681603967,30779.533387426007,29024
2020-03-01,27571.189440235063,28206.291015483763,27037.313624007027,27308.20958986203,16371
2020-03-02,31272.183133392267,31620.93023686238,30785.022959984028,30146.73469770837,38690
2020-03-03,28578.48195878725,28945.411445654157,28085.31057956368,28141.243321798072,49355
2020-03-04,29956.643187365164,30238.846414145693,29482.985550877114,29878.546630745903,42420
2020-03-05,31638.8527440111,32068.91128999877,31169.079683219352,32621.710409660696,19080
2020-03-06,30019.266809432815,30535.43666210329,29466.1800932261,31781.061428131146,11883
2020-03-07,28690.842328420295,29201.12818621353,28284.42545139935,29759.22144670082,14821
2020-03-08,29671.170588222507,30186.104779328496,29278.759971094933,29050.86736448442,46590
2020-03-09,29734.911122383994,30093.805439277385,29347.23062747153,29178.26343388306,18338
2020-03-10,28889.966910353618,29470.28238461502,28185.401455585903,28762.504048346138,32007
2020-03-11,29223.611811998693,29747.574563822593,28670.577521831634,30651.25892308156,12477
2020-03-12,34795.94151151415,35369.246939660756,34265.49229134614,34663.602269768635,23135
2020-03-13,31682.758343823716,31993.48212606471,31288.50981085306,30620.75235139377,20437
2020-03-14,29113.55904591252,29644.7081317923,28551.22481584504,28712.617336350093,19502
2020-03-15,32090.863213532208,32472.086689540454,31602.52034817754,32696.508014987743,39236
